"id","title","input","release_date","mpaa_rating","imdb_rating","num_votes","genre_drama","genre_comedy","genre_action","genre_romance","genre_adventure","genre_thriller"
"/title/tt0249516/","Foodfight!","lgbt","2013-02-12","PG","1.7",6872,0,1,1,0,0,0
"/title/tt1650048/","Laurence Anyways","lgbt","2013-06-28","NOT RATED","7.6",14147,1,0,0,1,0,0
"/title/tt1074638/","Skyfall","lgbt","2012-11-09","PG-13","7.8",567495,0,0,1,0,1,1
"/title/tt1659337/","The Perks of Being a Wallflower","lgbt","2012-10-12","PG-13","8.0",399231,1,0,0,1,0,0
"/title/tt2230358/","Curse of Chucky","lgbt","2013-09-24","R","5.6",27977,0,0,0,0,0,1
"/title/tt0790636/","Dallas Buyers Club","lgbt","2013-11-22","R","8.0",376865,1,0,0,0,0,0
"/title/tt2429074/","G.B.F.","lgbt","2014-01-17","R","6.0",9466,0,1,0,1,0,0
"/title/tt2235902/","Geography Club","lgbt","2014-02-05","PG-13","6.6",4583,0,1,0,0,0,0
"/title/tt1528071/","Horns","lgbt","2014-10-03","R","6.5",65702,1,0,0,0,1,1
"/title/tt1650554/","Kick-Ass 2","lgbt","2013-08-16","R","6.6",225725,0,1,1,0,0,1
"/title/tt1311071/","Kill Your Darlings","lgbt","2013-09-19","R","6.5",30517,1,0,0,1,0,0
"/title/tt2132285/","The Bling Ring","lgbt","2013-06-21","R","5.6",74551,1,0,0,0,0,1
"/title/tt1951261/","The Hangover Part III","lgbt","2013-05-23","R","5.9",252918,0,1,0,0,0,1
"/title/tt1538403/","The Mortal Instruments: City of Bones","lgbt","2013-08-21","PG-13","5.9",116839,0,0,1,0,1,1
"/title/tt2235108/","Dear White People","lgbt","2014-12-04","R","6.2",22759,1,1,0,1,0,0
"/title/tt1555440/","Girltrash: All Night Long","lgbt","2014-02-01","NOT RATED","6.5",996,1,1,0,0,0,1
"/title/tt2870808/","Life Partners","lgbt","2014-11-06","R","6.2",7368,0,1,0,1,0,0
"/title/tt2910274/","Obvious Child","lgbt","2014-08-29","R","6.8",19706,1,1,0,1,0,0
"/title/tt2084970/","The Imitation Game","lgbt","2014-12-25","PG-13","8.0",571311,1,0,0,0,0,0
"/title/tt3387648/","The Taking of Deborah Logan","lgbt","2014-10-21","R","6.0",19714,0,0,0,0,0,1
"/title/tt4158624/","3 Generations","lgbt","2016-09-29","PG-13","5.7",3806,1,0,0,0,0,0
"/title/tt2402927/","Carol","lgbt","2016-01-15","R","7.2",88650,1,0,0,1,0,0
"/title/tt4270516/","Grandma","lgbt","2015-09-18","R","6.7",12649,1,1,0,0,0,0
"/title/tt3569230/","Legend","lgbt","2015-11-20","R","7.0",123642,1,0,0,0,0,1
"/title/tt3824458/","Tangerine","lgbt","2015-07-10","R","7.1",19486,1,1,0,0,0,1
"/title/tt0810819/","The Danish Girl","lgbt","2016-01-22","R","7.1",129196,1,0,0,0,0,0
"/title/tt4932154/","Center of My World","lgbt","2016-11-10","UNRATED","7.3",2090,1,0,0,0,0,0
"/title/tt1431045/","Deadpool","lgbt","2016-02-12","R","8.0",712261,0,1,1,0,1,0
"/title/tt3520216/","Fair Haven","lgbt","2017-03",NA,"6.8",904,1,0,0,0,0,0
"/title/tt5016946/","Handsome Devil","lgbt","2017-06-02",NA,"7.1",5042,1,0,0,0,0,0
"/title/tt5129682/","King Cobra","lgbt","2016-10-21","NOT RATED","5.6",5601,1,0,0,0,0,1
"/title/tt4975722/","Moonlight","lgbt","2016-11-18","R","7.4",189527,1,0,0,0,0,0
"/title/tt4438848/","Neighbors 2: Sorority Rising","lgbt","2016-05-20","R","5.7",90131,0,1,0,0,0,0
"/title/tt1386697/","Suicide Squad","lgbt","2016-08-05","PG-13","6.1",472166,0,0,1,0,1,0
"/title/tt1974419/","The Neon Demon","lgbt","2016-06-24","R","6.2",62853,0,0,0,0,0,1
"/title/tt5639354/","A Fantastic Woman","lgbt","2018-02-02","R","7.4",9214,1,0,0,0,0,0
"/title/tt2406566/","Atomic Blonde","lgbt","2017-07-28","R","6.7",114603,0,0,1,0,0,1
"/title/tt4622512/","Battle of the Sexes","lgbt","2017-09-29","PG-13","6.8",28866,1,1,0,0,0,0
"/title/tt2771200/","Beauty and the Beast","lgbt","2017-03-17","PG","7.3",203554,0,0,0,0,1,0
"/title/tt5726616/","Call Me by Your Name","lgbt","2018-01-19","R","8.0",94554,1,0,0,1,0,0
"/title/tt5635086/","God's Own Country","lgbt","2017-08-24","NOT RATED","7.7",8984,1,0,0,1,0,0
"/title/tt3717490/","Power Rangers","lgbt","2017-03-24","PG-13","6.0",79756,0,0,1,0,1,0
"/title/tt6053440/","Princess Cyd","lgbt","2017-11-03",NA,"6.7",1119,1,0,0,1,0,0
"/title/tt4799050/","Rough Night","lgbt","2017-06-16","R","5.2",30172,0,1,0,0,0,0
"/title/tt3501632/","Thor: Ragnarok","lgbt","2017-11-03","PG-13","7.9",289781,0,1,1,0,1,0
"/title/tt5164432/","Love, Simon","lgbt","2018-03-16","PG-13","8.1",9284,1,1,0,1,0,0
"/title/tt6257174/","The Miseducation of Cameron Post","lgbt","2018-08-31","NOT RATED","7.2",421,1,1,0,1,0,0
"/title/tt0364961/","The Assassination of Richard Nixon","control","2004-10-22","R","7.0",24171,1,0,0,0,0,1
"/title/tt1001526/","Megamind","control","2010-11-05","PG","7.3",193629,0,1,1,0,0,0
"/title/tt1014759/","Alice in Wonderland","control","2010-03-05","PG","6.5",339529,0,0,0,0,1,0
"/title/tt1341188/","How Do You Know","control","2010-12-17","PG-13","5.4",38536,1,1,0,1,0,0
"/title/tt2126355/","San Andreas","control","2015-05-29","PG-13","6.1",174241,1,0,1,0,1,0
"/title/tt1273678/","The Spy Next Door","control","2010-01-15","PG","5.4",34138,0,1,1,0,0,0
"/title/tt0313443/","Out of Time","control","2003-10-03","PG-13","6.5",50311,1,0,1,0,0,1
"/title/tt0405422/","The 40-Year-Old Virgin","control","2005-08-19","R","7.1",342448,0,1,0,1,0,0
"/title/tt1210166/","Moneyball","control","2011-09-23","PG-13","7.6",309517,1,0,0,0,0,0
"/title/tt0497465/","Vicky Cristina Barcelona","control","2008-08-15","PG-13","7.1",218001,1,0,0,1,0,0
"/title/tt1764651/","The Expendables 2","control","2012-08-17","R","6.6",266615,0,0,1,0,1,1
"/title/tt1017460/","Splice","control","2010-06-04","R","5.7",84614,1,0,0,0,0,1
"/title/tt0421206/","Gridiron Gang","control","2006-09-15","PG-13","6.9",36831,1,0,0,0,0,1
"/title/tt3498820/","Captain America: Civil War","control","2016-05-06","PG-13","7.8",482747,0,0,1,0,1,0
"/title/tt0473333/","The Backwoods","control","2007-02-16","NOT RATED","5.7",4813,1,0,0,0,0,1
"/title/tt2692250/","Night at the Museum: Secret of the Tomb","control","2014-12-19","PG","6.2",82342,0,1,0,0,1,0
"/title/tt0463034/","You, Me and Dupree","control","2006-07-14","PG-13","5.6",72684,0,1,0,1,0,0
"/title/tt0185431/","Little Nicky","control","2000-11-10","PG-13","5.3",87213,0,1,0,0,1,0
"/title/tt0266425/","Conspiracy","control","2001-05-19","R","7.8",15202,1,0,0,0,0,0
"/title/tt0421054/","Domino","control","2005-10-14","R","6.0",60779,0,0,1,0,0,1
"/title/tt0445990/","Invincible","control","2006-08-25","PG","7.1",57474,1,0,0,0,0,0
"/title/tt0443489/","Dreamgirls","control","2006-12-25","PG-13","6.5",61645,1,0,0,0,0,0
"/title/tt0180734/","Hardball","control","2001-09-14","PG-13","6.4",24503,1,0,0,0,0,0
"/title/tt0319061/","Big Fish","control","2004-01-09","PG-13","8.0",376306,1,0,0,0,1,0
"/title/tt0443536/","Hoodwinked!","control","2006-01-13","PG","6.5",50086,0,1,1,0,0,0
"/title/tt1956620/","Sex Tape","control","2014-07-18","R","5.1",94913,0,1,0,1,0,0
"/title/tt0458525/","X-Men Origins: Wolverine","control","2009-05-01","PG-13","6.6",408737,0,0,1,0,1,0
"/title/tt4257926/","Miracles from Heaven","control","2016-03-16","PG","7.1",14801,1,0,0,0,0,0
"/title/tt2923316/","American Heist","control","2015-07-24","R","5.2",14626,1,0,1,0,0,1
"/title/tt0287978/","Daredevil","control","2003-02-14","PG-13","5.3",189396,0,0,1,0,0,1
"/title/tt0120791/","Practical Magic","control","1998-10-16","PG-13","6.2",62061,1,1,0,0,1,0
"/title/tt0181865/","Traffic","control","2001-01-05","R","7.6",180318,1,0,0,0,0,1
"/title/tt0317919/","Mission: Impossible III","control","2006-05-05","PG-13","6.9",282324,0,0,1,0,1,1
"/title/tt0988047/","Traitor","control","2008-08-27","PG-13","7.0",51634,1,0,1,0,0,1
"/title/tt0245686/","Joe Dirt","control","2001-04-11","PG-13","5.9",45216,1,1,0,0,1,0
"/title/tt1351685/","Jack the Giant Slayer","control","2013-03-01","PG-13","6.3",116745,0,0,0,0,1,0
"/title/tt0435623/","Conversations with Other Women","control","2007-05-18","R","7.1",10872,1,1,0,1,0,0
"/title/tt0164212/","Under Suspicion","control","2000-11-15","R","6.5",19706,1,0,0,0,0,1
"/title/tt0086425/","Terms of Endearment","control","1983-12-09","PG","7.4",45888,1,1,0,0,0,0
"/title/tt0116141/","Dream for an Insomniac","control","1996-04-18","R","6.2",2453,1,1,0,1,0,0
"/title/tt0874271/","Elsewhere","control","2009-01-15","R","5.6",2777,1,0,0,0,0,1
"/title/tt1674784/","Trespass","control","2011-10-21","R","5.3",37632,0,0,0,0,0,1
"/title/tt0499603/","10 Items or Less","control","2007-02-08","R","6.7",13460,1,1,0,0,0,0
"/title/tt1001526/","Megamind","control","2010-11-05","PG","7.3",193629,0,1,1,0,0,0
"/title/tt0452624/","The Good German","control","2007-01-19","R","6.1",22533,1,0,0,0,0,1
"/title/tt0455538/","How to Lose Friends & Alienate People","control","2008-10-03","R","6.4",64065,1,1,0,0,0,0
"/title/tt1007029/","The Iron Lady","control","2012-01-13","PG-13","6.4",91569,1,0,0,0,0,0
"/title/tt0844286/","The Brothers Bloom","control","2009-06-19","PG-13","6.8",44717,1,1,0,0,1,0
"/title/tt0181536/","Finding Forrester","control","2001-01-12","PG-13","7.3",76735,1,0,0,0,0,0
"/title/tt1229340/","Anchorman 2: The Legend Continues","control","2013-12-18","PG-13","6.3",146375,0,1,0,0,0,0
"/title/tt0297181/","I Spy","control","2002-11-01","PG-13","5.4",44613,0,1,1,0,1,0
"/title/tt0425210/","Lucky Number Slevin","control","2006-04-07","R","7.8",280451,1,0,0,0,0,1
"/title/tt1212450/","Lawless","control","2012-08-29","R","7.3",204233,1,0,0,0,0,1
"/title/tt0420238/","The Tale of Despereaux","control","2008-12-19","G","6.1",32949,0,1,0,0,1,0
"/title/tt0196229/","Zoolander","control","2001-09-28","PG-13","6.6",220394,0,1,0,0,0,0
"/title/tt1103275/","Two Lovers","control","2009-03-20","R","7.1",32260,1,0,0,1,0,0
"/title/tt0942385/","Tropic Thunder","control","2008-08-13","R","7.0",335306,0,1,1,0,0,0
"/title/tt1272878/","2 Guns","control","2013-08-02","R","6.7",172848,0,1,1,0,0,1
"/title/tt0249478/","Domestic Disturbance","control","2001-11-02","PG-13","5.5",22592,0,0,0,0,0,1
"/title/tt2177771/","The Monuments Men","control","2014-02-07","PG-13","6.1",112523,1,0,0,0,0,0
"/title/tt1895587/","Spotlight","control","2015-11-20","R","8.1",317948,1,0,0,0,0,1
"/title/tt0337741/","Something's Gotta Give","control","2003-12-12","PG-13","6.7",98785,1,1,0,1,0,0
"/title/tt0437863/","The Benchwarmers","control","2006-04-07","PG-13","5.6",43819,0,1,1,0,0,0
"/title/tt0327137/","Secondhand Lions","control","2003-09-19","PG","7.6",46667,1,1,0,0,0,0
"/title/tt0406158/","The Prize Winner of Defiance, Ohio","control","2007-06-01","PG-13","7.3",5950,1,0,0,0,0,0
"/title/tt1629757/","Chasing Mavericks","control","2012-10-26","PG","7.2",27760,1,0,0,0,0,0
"/title/tt0455590/","The Last King of Scotland","control","2007-01-19","R","7.7",158620,1,0,0,0,0,0
"/title/tt1014806/","The Poker House","control","2008","R","6.4",4460,1,0,0,0,0,0
"/title/tt0251114/","Hart's War","control","2002-02-15","R","6.3",46775,1,0,0,0,0,0
"/title/tt1055369/","Transformers: Revenge of the Fallen","control","2009-06-24","PG-13","6.0",349901,0,0,1,0,1,0
"/title/tt0298148/","Shrek 2","control","2004-05-19","PG","7.2",353209,0,1,0,0,1,0
"/title/tt0113101/","Four Rooms","control","1995-12-25","R","6.8",85982,0,1,0,0,0,0
"/title/tt0329575/","Seabiscuit","control","2003-07-25","PG-13","7.3",60919,1,0,0,0,0,0
"/title/tt0115907/","City Hall","control","1996-02-16","R","6.2",17829,1,0,0,0,0,0
"/title/tt0283054/","Thunderpants","control","2002-05-24","PG","3.6",4861,0,1,0,0,0,0
"/title/tt1057500/","Invictus","control","2009-12-11","PG-13","7.4",135234,1,0,0,0,0,0
"/title/tt0481797/","Youth Without Youth","control","2007-10-26","R","6.3",12058,1,0,0,0,1,1
"/title/tt0270288/","Confessions of a Dangerous Mind","control","2003-01-24","R","7.1",76162,0,1,0,0,0,1
"/title/tt0427229/","Failure to Launch","control","2006-03-10","PG-13","5.6",63716,0,1,0,1,0,0
"/title/tt1563738/","One Day","control","2011-08-19","PG-13","7.0",120039,1,0,0,1,0,0
"/title/tt0109493/","The Cowboy Way","control","1994-06-03","PG-13","5.8",6842,0,1,1,0,0,1
"/title/tt0942385/","Tropic Thunder","control","2008-08-13","R","7.0",335306,0,1,1,0,0,0
"/title/tt0405159/","Million Dollar Baby","control","2005-01-28","PG-13","8.1",550124,1,0,0,0,0,0
"/title/tt1152836/","Public Enemies","control","2009-07-01","R","7.0",249194,1,0,0,0,0,1
"/title/tt0386588/","Hitch","control","2005-02-11","PG-13","6.6",265961,0,1,0,1,0,0
"/title/tt0113041/","Father of the Bride Part II","control","1995-11-03","PG","6.0",29431,0,1,0,1,0,0
"/title/tt0804522/","Rendition","control","2007-10-19","R","6.8",50462,1,0,0,0,0,1
"/title/tt0366548/","Happy Feet","control","2006-11-17","PG","6.5",148590,0,1,0,0,1,0
"/title/tt0240772/","Ocean's Eleven","control","2001-12-07","PG-13","7.8",446551,0,0,0,0,0,1
"/title/tt0114753/","Two Bits","control","1995-11-22","PG-13","6.3",2959,1,0,0,0,0,0
"/title/tt0239948/","Saving Silverman","control","2001-02-09","PG-13","5.9",35337,0,1,1,0,0,1
"/title/tt0114857/","Virtuosity","control","1995-08-04","R","5.6",25201,0,0,1,0,0,1
"/title/tt0337563/","13 Going on 30","control","2004-04-23","PG-13","6.1",137286,0,1,0,1,1,0
"/title/tt0296572/","The Chronicles of Riddick","control","2004-06-11","PG-13","6.7",197013,0,0,1,0,1,0
"/title/tt0385267/","In Good Company","control","2005-01-14","PG-13","6.5",50764,1,1,0,1,0,0
"/title/tt0819714/","The Edge of Love","control","2008-06-20","R","6.3",14775,1,0,0,1,0,0
"/title/tt0429589/","The Ant Bully","control","2006-07-28","PG","5.8",32764,0,1,0,0,1,0
"/title/tt0333780/","Legally Blonde 2: Red, White & Blonde","control","2003-07-02","PG-13","4.7",52274,0,1,0,0,0,0
"/title/tt0496319/","The Hottest State","control","2007-03-23","R","6.2",2508,1,0,0,1,0,0
"/title/tt2106550/","Möbius","control","2013-02-27","R","6.1",4379,1,0,0,0,0,1
"/title/tt0284674/","Pauly Shore Is Dead","control","2003-01","R","4.5",4209,0,1,0,0,0,0
"/title/tt1067106/","A Christmas Carol","control","2009-11-06","PG","6.8",84955,1,0,0,0,0,0
"/title/tt0298337/","Slipp Jimmy fri","control","2006-04-21",NA,"6.1",6217,0,1,0,0,0,0
"/title/tt0452598/","Cheaper by the Dozen 2","control","2005-12-21","PG","5.5",47502,0,1,0,0,1,0
"/title/tt0377752/","Dear Frankie","control","2005-04-15","PG-13","7.8",19832,1,0,0,1,0,0
"/title/tt0462504/","Rescue Dawn","control","2007-07-27","PG-13","7.3",91232,1,0,0,0,1,0
"/title/tt0183790/","A Knight's Tale","control","2001-05-11","PG-13","6.9",149790,0,0,1,1,1,0
"/title/tt0423505/","Wake Up, Ron Burgundy: The Lost Movie","control","2004-12-28","NOT RATED","6.2",5221,0,1,0,0,0,0
"/title/tt0120669/","Fear and Loathing in Las Vegas","control","1998-05-22","R","7.7",231281,1,1,0,0,1,0
"/title/tt0317740/","The Italian Job","control","2003-05-30","PG-13","7.0",308918,0,0,1,0,0,1
"/title/tt1491044/","The Iceman","control","2013-05-02","R","6.9",62095,1,0,0,0,0,1
"/title/tt0290002/","Meet the Fockers","control","2004-12-22","PG-13","6.3",228637,0,1,0,1,0,0
"/title/tt0107808/","A Perfect World","control","1993-11-24","PG-13","7.5",63568,1,0,0,0,0,1
"/title/tt0335438/","Starsky & Hutch","control","2004-03-05","PG-13","6.1",127501,0,1,0,0,0,1
"/title/tt0409034/","Marilyn Hotchkiss' Ballroom Dancing & Charm School","control","2006-01-12","PG-13","6.6",2412,1,1,0,0,0,0
"/title/tt4769836/","The Do-Over","control","2016-05-27","TV-MA","5.7",28806,0,1,1,0,1,0
"/title/tt0108330/","This Boy's Life","control","1993-04-23","R","7.3",39846,1,0,0,0,0,0
"/title/tt0405296/","A Scanner Darkly","control","2006-07-28","R","7.1",96381,1,0,0,0,0,1
"/title/tt0357413/","Anchorman: The Legend of Ron Burgundy","control","2004-07-09","PG-13","7.2",293154,0,1,0,0,0,0
"/title/tt0117802/","Swingers","control","1997-04-11","R","7.3",68367,1,1,0,0,0,0
"/title/tt2229499/","Don Jon","control","2013-09-27","R","6.6",207804,1,1,0,1,0,0
"/title/tt3040964/","The Jungle Book","control","2016-04-15","PG","7.5",222650,1,0,0,0,1,0
"/title/tt0083284/","Victory","control","1981-07-31","PG","6.6",23319,1,0,0,0,0,0
"/title/tt0108149/","Six Degrees of Separation","control","1993-12-08","R","6.9",17805,1,1,0,0,0,1
"/title/tt0469903/","The Express","control","2008-10-10","PG","7.3",17929,1,0,0,0,0,0
"/title/tt0407887/","The Departed","control","2006-10-06","R","8.5",998235,1,0,0,0,0,1
"/title/tt0219952/","Lucky Numbers","control","2000-10-27","R","5.0",9090,0,1,0,0,0,1
"/title/tt0467200/","The Other Boleyn Girl","control","2008-02-29","PG-13","6.7",91888,1,0,0,0,0,0
"/title/tt0467197/","Max Payne","control","2008-10-17","PG-13","5.4",114098,1,0,1,0,0,1
"/title/tt0460792/","Fast Food Nation","control","2006-11-17","R","6.3",21984,1,1,0,1,0,0
"/title/tt0103859/","Boomerang","control","1992-07-01","R","5.4",22214,1,1,0,1,0,0
"/title/tt1234654/","Greenberg","control","2010-03-26","R","6.1",32580,1,1,0,1,0,0
"/title/tt0357413/","Anchorman: The Legend of Ron Burgundy","control","2004-07-09","PG-13","7.2",293154,0,1,0,0,0,0
"/title/tt0120800/","Quest for Camelot","control","1998-05-15","G","6.3",12580,0,1,0,0,1,0
"/title/tt4824302/","Mother's Day","control","2016-04-29","PG-13","5.6",24848,1,1,0,0,0,0
"/title/tt0839980/","Semi-Pro","control","2008-02-29","R","5.8",71716,0,1,0,0,0,0
"/title/tt0112579/","The Bridges of Madison County","control","1995-06-02","PG-13","7.6",61052,1,0,0,1,0,0
"/title/tt1433108/","Faster","control","2010-11-24","R","6.5",87076,1,0,1,0,0,1
"/title/tt1399683/","Winter's Bone","control","2010-07-16","R","7.2",121205,1,0,0,0,0,0
"/title/tt1355683/","Black Mass","control","2015-09-18","R","6.9",146444,1,0,0,0,0,1
"/title/tt0800080/","The Incredible Hulk","control","2008-06-13","PG-13","6.8",362845,0,0,1,0,1,0
"/title/tt0092925/","Dragnet","control","1987-06-26","PG-13","5.9",28038,0,1,0,0,0,1
"/title/tt0430779/","Everyone's Hero","control","2006-09-15","G","5.8",6849,0,1,0,0,1,0
"/title/tt0482603/","Space Chimps","control","2008-07-18","G","4.5",9590,0,1,0,0,1,0
"/title/tt0120663/","Eyes Wide Shut","control","1999-07-16","R","7.4",254851,1,0,0,0,0,1
"/title/tt1356864/","I'm Still Here","control","2010-09-16","R","6.2",17547,1,1,0,0,0,0
"/title/tt1333125/","Movie 43","control","2013-01-25","R","4.3",87864,0,1,0,1,0,0
"/title/tt0119718/","Mr. Magoo","control","1997-12-25","PG","3.9",12951,0,1,0,0,1,0
"/title/tt0096054/","School Daze","control","1988-02-12","R","5.8",5185,1,1,0,0,0,0
"/title/tt0118755/","The Borrowers","control","1998-02-13","PG","5.8",17888,0,1,0,0,1,0
"/title/tt0120694/","Halloween H20: 20 Years Later","control","1998-08-05","R","5.7",54309,0,0,0,0,0,1
"/title/tt0433400/","Just Friends","control","2005-11-23","PG-13","6.2",90868,0,1,0,1,0,0
"/title/tt0264472/","Changing Lanes","control","2002-04-12","R","6.5",61438,1,0,0,0,0,1
"/title/tt1951265/","The Hunger Games: Mockingjay - Part 1","control","2014-11-21","PG-13","6.7",354176,0,0,1,0,1,0
"/title/tt0393162/","Coach Carter","control","2005-01-14","PG-13","7.3",103868,1,0,0,0,0,0
"/title/tt0089841/","Prizzi's Honor","control","1985-06-14","R","6.8",20105,1,1,0,0,0,1
"/title/tt1212419/","Hereafter","control","2010-10-22","PG-13","6.5",84636,1,0,0,0,1,0
"/title/tt0071562/","The Godfather: Part II","control","1974-12-20","R","9.0",915218,1,0,0,0,0,1
"/title/tt0479500/","Nancy Drew","control","2007-06-15","PG","5.9",17259,0,1,0,0,0,1
"/title/tt1067106/","A Christmas Carol","control","2009-11-06","PG","6.8",84955,1,0,0,0,0,0
"/title/tt0119223/","Great Expectations","control","1998-01-30","R","6.8",46137,1,0,0,1,0,0
"/title/tt0118688/","Batman & Robin","control","1997-06-20","PG-13","3.7",207159,0,0,1,0,0,0
"/title/tt0130018/","I Still Know What You Did Last Summer","control","1998-11-13","R","4.6",60351,0,0,0,0,0,1
"/title/tt0372784/","Batman Begins","control","2005-06-15","PG-13","8.3",1113901,0,0,1,0,1,1
"/title/tt0291502/","Swept Away","control","2002-10-11","R","3.6",13964,0,1,0,1,0,0
"/title/tt1436562/","Rio","control","2011-04-15","G","6.9",181264,0,1,0,0,1,0
"/title/tt0120815/","Saving Private Ryan","control","1998-07-24","R","8.6",1020226,1,0,0,0,0,0
"/title/tt0120679/","Frida","control","2002-11-22","R","7.4",69817,1,0,0,1,0,0
"/title/tt0118040/","Unforgettable","control","1996-02-23","R","6.0",4350,1,0,0,0,0,1
"/title/tt0452594/","The Break-Up","control","2006-06-02","PG-13","5.8",110968,1,1,0,1,0,0
"/title/tt2058107/","The Railway Man","control","2014-05-23","R","7.1",32536,1,0,0,1,0,0
"/title/tt0118531/","One Eight Seven","control","1997-07-30","R","6.7",19646,1,0,0,0,0,1
"/title/tt2083379/","A Dark Truth","control","2012-11-29","R","5.6",5348,0,0,1,0,0,1
"/title/tt0120863/","The Thin Red Line","control","1999-01-15","R","7.6",152867,1,0,0,0,0,0
"/title/tt0141098/","Forces of Nature","control","1999-03-19","PG-13","5.4",28814,0,1,0,1,0,0
"/title/tt1821694/","RED 2","control","2013-07-19","PG-13","6.7",140442,0,1,1,0,0,1
"/title/tt0147004/","Little Voice","control","1998-12-04","R","7.0",14668,1,1,0,0,0,0
"/title/tt1045778/","Year One","control","2009-06-19","PG-13","4.9",81722,0,1,0,0,1,0
"/title/tt0368008/","The Manchurian Candidate","control","2004-07-30","R","6.6",93201,1,0,0,0,0,1
"/title/tt0405676/","All the King's Men","control","2006-09-22","PG-13","6.2",21987,1,0,0,0,0,1
"/title/tt0960144/","You Don't Mess with the Zohan","control","2008-06-06","PG-13","5.5",169828,0,1,1,0,0,0
"/title/tt0165831/","Held Up","control","2000-05-12","PG-13","5.1",3054,0,1,0,0,0,0
"/title/tt1274300/","The Tempest","control","2011-01-07","PG-13","5.4",6736,1,1,0,0,1,0
"/title/tt0265662/","The Rookie","control","2002-03-29","G","7.0",28601,1,0,0,0,0,0
"/title/tt0104231/","Far and Away","control","1992-05-22","PG-13","6.5",52084,1,0,0,1,1,0
"/title/tt0331468/","Cold Creek Manor","control","2003-09-19","R","4.9",19406,0,0,0,0,0,1
"/title/tt2955096/","Happy Christmas","control","2014-06-26","R","5.5",6669,1,1,0,0,0,0
"/title/tt1219342/","Legend of the Guardians: The Owls of Ga'Hoole","control","2010-09-24","PG","7.0",71032,0,0,1,0,1,0
"/title/tt0472160/","Penelope","control","2008-02-29","PG","6.8",54884,0,1,0,1,1,0
"/title/tt1321870/","Gangster Squad","control","2013-01-11","R","6.7",188160,1,0,1,0,0,1
"/title/tt1707391/","4:44 Last Day on Earth","control","2012-12-19","R","4.5",4418,1,0,0,0,1,0
"/title/tt0086397/","The Survivors","control","1983-06-22","R","5.8",3828,1,1,0,0,0,1
"/title/tt0381681/","Before Sunset","control","2004-07-30","R","8.1",190804,1,0,0,1,0,0
"/title/tt2395427/","Avengers: Age of Ultron","control","2015-05-01","PG-13","7.4",568487,0,0,1,0,1,0
"/title/tt1972571/","A Most Wanted Man","control","2014-08-01","R","6.8",64448,1,0,0,0,0,1
"/title/tt2180411/","Into the Woods","control","2014-12-25","PG","6.0",116164,1,1,0,0,1,0
"/title/tt2713180/","Fury","control","2014-10-17","R","7.6",354799,1,0,1,0,0,0
"/title/tt1905041/","Furious 6","control","2013-05-24","PG-13","7.1",331918,0,0,1,0,0,1
"/title/tt0093886/","Roxanne","control","1987-06-19","PG","6.6",35524,0,1,0,1,0,0
"/title/tt0810913/","Jack and Jill","control","2011-11-11","PG","3.4",66810,0,1,0,0,0,0
"/title/tt1791504/","Beastie Boys: Fight for Your Right Revisited","control","2011-01-20","NOT RATED","8.1",4257,0,1,0,0,0,0
"/title/tt1054606/","The Imaginarium of Doctor Parnassus","control","2010-01-08","PG-13","6.8",133938,0,0,0,0,1,1
"/title/tt0308055/","Bobby","control","2006-11-23","R","7.0",39427,1,0,0,0,0,0
"/title/tt1714206/","The Spectacular Now","control","2013-09-13","R","7.1",123962,1,1,0,1,0,0
"/title/tt0361748/","Inglourious Basterds","control","2009-08-21","R","8.3",1032089,1,0,0,0,1,0
"/title/tt2171867/","Empire State","control","2013-08-30","R","5.2",16662,1,0,1,0,0,1
"/title/tt0456123/","Dikkenek","control","2006-06-21",NA,"6.9",3582,0,1,0,0,0,0
"/title/tt0450385/","1408","control","2007-06-22","PG-13","6.8",231448,1,0,0,0,0,1
"/title/tt0369441/","Fun with Dick and Jane","control","2005-12-21","PG-13","6.1",119888,0,1,0,0,0,1
"/title/tt0092085/","Thrashin'","control","1986-08-29","PG-13","6.6",2925,1,0,1,1,0,0
"/title/tt0120885/","Wag the Dog","control","1998-01-09","R","7.1",72004,1,1,0,0,0,0
"/title/tt0473488/","A Guide to Recognizing Your Saints","control","2006-10-13","R","7.0",23304,1,0,0,0,0,1
"/title/tt0271946/","Te wu mi cheng","control","2001-01-18","PG-13","5.9",14061,0,1,1,0,0,1
"/title/tt0790736/","R.I.P.D.","control","2013-07-19","PG-13","5.6",102513,0,1,1,0,1,0
"/title/tt0118880/","Con Air","control","1997-06-06","R","6.8",244683,0,0,1,0,0,1
"/title/tt0110632/","Natural Born Killers","control","1994-08-26","R","7.3",190373,1,0,0,0,0,1
"/title/tt0983193/","The Adventures of Tintin","control","2011-12-21","PG","7.4",192890,0,0,1,0,1,0
"/title/tt1524137/","Contraband","control","2012-01-13","R","6.5",107731,1,0,1,0,0,1
"/title/tt0489099/","Jumper","control","2008-02-14","PG-13","6.1",261670,0,0,1,0,1,0
"/title/tt2245084/","Big Hero 6","control","2014-11-07","PG","7.8",334530,0,0,1,0,1,0
"/title/tt0847167/","The Girl in the Park","control","2008-12-05","R","6.4",3396,1,0,0,0,0,0
"/title/tt0327698/","The Even Stevens Movie","control","2003-06-13","TV-G","6.3",5646,0,1,0,0,0,0
"/title/tt0208988/","Get Carter","control","2000-10-06","R","5.1",29443,1,0,1,0,0,1
